col1,col2,col3,col4,col5,col6,sens_col
43.0,65.0,79.0,57.0,43.0,95.0,B
34.0,61.0,81.0,59.0,36.0,99.0,A
29.0,60.0,74.0,63.0,45.0,90.0,A
44.0,61.0,67.0,49.0,45.0,82.0,B
39.0,63.0,67.0,41.0,49.0,82.0,A
48.0,64.0,73.0,50.0,35.0,91.0,A
40.0,64.0,79.0,42.0,37.0,84.0,B
32.0,54.0,68.0,56.0,49.0,93.0,A
39.0,62.0,75.0,50.0,46.0,94.0,A
41.0,64.0,77.0,57.0,43.0,84.0,B
43.0,66.0,65.0,55.0,56.0,85.0,B
35.0,59.0,63.0,46.0,45.0,93.0,B
35.0,63.0,66.0,44.0,55.0,92.0,A
44.0,66.0,72.0,57.0,35.0,87.0,B
49.0,60.0,72.0,53.0,37.0,89.0,A
41.0,64.0,74.0,51.0,34.0,92.0,B
33.0,59.0,76.0,57.0,44.0,83.0,B
48.0,62.0,68.0,49.0,40.0,84.0,A
45.0,52.0,70.0,50.0,45.0,98.0,B
41.0,59.0,64.0,56.0,45.0,95.0,A
36.0,60.0,79.0,44.0,44.0,87.0,A
41.0,55.0,70.0,52.0,43.0,92.0,B
36.0,56.0,77.0,50.0,37.0,95.0,A
46.0,55.0,72.0,44.0,38.0,92.0,A
44.0,58.0,68.0,53.0,42.0,92.0,A
38.0,57.0,69.0,47.0,47.0,88.0,B
39.0,65.0,72.0,51.0,44.0,93.0,B
38.0,49.0,77.0,42.0,51.0,99.0,B
40.0,65.0,68.0,46.0,45.0,90.0,B
45.0,59.0,77.0,52.0,48.0,91.0,A
24.0,61.0,73.0,49.0,49.0,95.0,A
37.0,57.0,71.0,55.0,42.0,88.0,B
38.0,64.0,71.0,54.0,37.0,91.0,B
36.0,56.0,75.0,50.0,39.0,99.0,B
39.0,65.0,69.0,43.0,43.0,82.0,B
36.0,54.0,69.0,55.0,42.0,78.0,A
40.0,57.0,68.0,52.0,40.0,85.0,A
40.0,65.0,73.0,52.0,51.0,93.0,A
35.0,67.0,63.0,56.0,38.0,89.0,A
39.0,58.0,74.0,54.0,42.0,98.0,A
47.0,61.0,72.0,49.0,50.0,98.0,A
32.0,61.0,77.0,54.0,46.0,97.0,B
41.0,57.0,69.0,50.0,49.0,85.0,B
48.0,60.0,61.0,49.0,47.0,93.0,B
43.0,60.0,61.0,46.0,34.0,89.0,B
44.0,55.0,72.0,56.0,51.0,94.0,A
44.0,55.0,67.0,51.0,49.0,91.0,A
42.0,63.0,70.0,55.0,35.0,88.0,A
40.0,67.0,71.0,53.0,41.0,80.0,B
44.0,65.0,61.0,44.0,35.0,76.0,A
34.0,60.0,75.0,47.0,45.0,91.0,A
40.0,62.0,71.0,47.0,49.0,86.0,A
34.0,58.0,73.0,54.0,38.0,86.0,A
39.0,68.0,71.0,53.0,46.0,90.0,B
41.0,62.0,71.0,55.0,45.0,93.0,B
35.0,63.0,59.0,46.0,53.0,89.0,A
34.0,67.0,71.0,50.0,36.0,81.0,A
39.0,52.0,71.0,47.0,41.0,87.0,A
48.0,61.0,73.0,43.0,35.0,96.0,B
43.0,62.0,63.0,55.0,50.0,97.0,A
34.0,59.0,76.0,51.0,42.0,91.0,B
39.0,60.0,70.0,53.0,47.0,92.0,A
42.0,65.0,73.0,56.0,50.0,87.0,A
36.0,62.0,64.0,46.0,48.0,97.0,A
37.0,57.0,77.0,44.0,41.0,84.0,A
47.0,60.0,67.0,60.0,46.0,111.0,B
42.0,56.0,75.0,51.0,40.0,96.0,B
37.0,66.0,72.0,47.0,49.0,91.0,A
40.0,60.0,63.0,48.0,43.0,87.0,A
44.0,60.0,74.0,61.0,50.0,97.0,B
34.0,47.0,65.0,45.0,52.0,101.0,A
39.0,66.0,65.0,48.0,45.0,89.0,A
37.0,57.0,64.0,48.0,40.0,94.0,B
42.0,61.0,76.0,49.0,38.0,93.0,A
37.0,58.0,65.0,47.0,41.0,86.0,B
39.0,60.0,77.0,47.0,51.0,87.0,A
43.0,58.0,75.0,47.0,44.0,87.0,A
40.0,61.0,77.0,59.0,45.0,79.0,A
39.0,69.0,74.0,46.0,44.0,84.0,B
48.0,60.0,69.0,45.0,48.0,89.0,B
47.0,58.0,59.0,53.0,52.0,88.0,A
31.0,55.0,71.0,44.0,43.0,89.0,B
39.0,62.0,63.0,48.0,50.0,94.0,A
45.0,61.0,69.0,53.0,50.0,92.0,B
38.0,56.0,70.0,55.0,45.0,87.0,B
33.0,65.0,63.0,48.0,40.0,84.0,B
35.0,59.0,72.0,46.0,43.0,84.0,A
35.0,62.0,67.0,47.0,49.0,100.0,A
54.0,55.0,62.0,52.0,45.0,84.0,B
29.0,52.0,67.0,43.0,41.0,91.0,A
35.0,56.0,70.0,56.0,37.0,88.0,B
45.0,57.0,73.0,50.0,34.0,89.0,A
45.0,66.0,69.0,52.0,38.0,92.0,B
40.0,59.0,73.0,49.0,49.0,83.0,B
35.0,62.0,61.0,46.0,46.0,90.0,B
37.0,53.0,68.0,49.0,46.0,87.0,A
48.0,53.0,65.0,56.0,48.0,93.0,B
45.0,74.0,71.0,43.0,46.0,86.0,A
41.0,53.0,63.0,54.0,44.0,98.0,B
36.0,57.0,69.0,51.0,44.0,96.0,A
39.0,58.0,80.0,50.0,46.0,87.0,B
39.0,58.0,68.0,45.0,42.0,85.0,B
45.0,51.0,79.0,49.0,43.0,86.0,B
36.0,60.0,70.0,53.0,36.0,92.0,B
42.0,51.0,75.0,47.0,40.0,87.0,A
39.0,61.0,83.0,42.0,52.0,98.0,B
34.0,56.0,75.0,47.0,47.0,95.0,B
49.0,62.0,76.0,53.0,45.0,87.0,A
34.0,65.0,69.0,56.0,43.0,85.0,A
42.0,67.0,68.0,52.0,34.0,94.0,B
41.0,66.0,66.0,54.0,49.0,93.0,A
40.0,57.0,75.0,54.0,44.0,88.0,B
37.0,55.0,67.0,57.0,53.0,87.0,A
46.0,73.0,74.0,44.0,54.0,90.0,A
43.0,67.0,72.0,52.0,37.0,92.0,A
42.0,58.0,63.0,47.0,44.0,100.0,B
43.0,65.0,70.0,47.0,46.0,85.0,B
35.0,57.0,68.0,49.0,49.0,86.0,A
42.0,53.0,65.0,48.0,43.0,88.0,B
39.0,59.0,64.0,51.0,55.0,84.0,B
39.0,55.0,69.0,52.0,47.0,96.0,B
38.0,62.0,65.0,49.0,45.0,88.0,A
46.0,54.0,68.0,54.0,44.0,85.0,A
36.0,61.0,62.0,47.0,48.0,90.0,A
44.0,59.0,64.0,45.0,41.0,90.0,A
42.0,65.0,68.0,54.0,45.0,84.0,B
33.0,62.0,65.0,47.0,48.0,97.0,A
40.0,62.0,79.0,58.0,50.0,89.0,A
36.0,52.0,72.0,51.0,43.0,87.0,B
41.0,58.0,72.0,56.0,46.0,86.0,B
37.0,68.0,75.0,48.0,42.0,88.0,B
42.0,61.0,63.0,48.0,54.0,91.0,B
44.0,61.0,62.0,50.0,51.0,100.0,B
43.0,56.0,67.0,53.0,45.0,91.0,A
35.0,53.0,70.0,51.0,57.0,95.0,B
39.0,57.0,69.0,51.0,47.0,91.0,B
40.0,49.0,72.0,43.0,37.0,83.0,B
43.0,66.0,73.0,53.0,51.0,92.0,A
33.0,54.0,78.0,48.0,44.0,89.0,A
41.0,63.0,77.0,52.0,44.0,87.0,B
43.0,59.0,78.0,57.0,34.0,82.0,A
43.0,52.0,63.0,47.0,39.0,89.0,B
45.0,63.0,62.0,46.0,42.0,95.0,A
36.0,57.0,71.0,54.0,37.0,89.0,B
47.0,62.0,77.0,54.0,49.0,88.0,A
41.0,68.0,74.0,45.0,44.0,83.0,B
35.0,64.0,70.0,48.0,45.0,85.0,B
34.0,59.0,70.0,54.0,46.0,94.0,B
36.0,60.0,72.0,53.0,44.0,94.0,B
38.0,63.0,68.0,52.0,41.0,92.0,A
43.0,57.0,71.0,45.0,46.0,87.0,A
43.0,54.0,65.0,52.0,41.0,78.0,B
43.0,63.0,65.0,47.0,46.0,95.0,A
35.0,54.0,67.0,51.0,48.0,88.0,A
37.0,63.0,72.0,54.0,56.0,100.0,A
47.0,49.0,62.0,45.0,49.0,89.0,B
39.0,63.0,57.0,49.0,48.0,86.0,A
29.0,60.0,76.0,47.0,44.0,90.0,B
36.0,55.0,73.0,42.0,41.0,89.0,B
40.0,59.0,69.0,50.0,44.0,90.0,B
44.0,63.0,71.0,47.0,47.0,83.0,A
46.0,53.0,72.0,56.0,43.0,84.0,A
42.0,64.0,68.0,54.0,42.0,89.0,A
42.0,65.0,66.0,47.0,45.0,88.0,A
45.0,63.0,78.0,42.0,40.0,96.0,B
48.0,60.0,77.0,48.0,46.0,86.0,B
32.0,64.0,70.0,50.0,41.0,95.0,B
34.0,59.0,70.0,51.0,44.0,90.0,A
42.0,50.0,71.0,51.0,44.0,88.0,B
40.0,60.0,72.0,39.0,40.0,83.0,B
38.0,63.0,83.0,47.0,54.0,88.0,A
40.0,50.0,64.0,54.0,44.0,92.0,B
45.0,45.0,69.0,40.0,42.0,98.0,B
34.0,62.0,63.0,47.0,43.0,85.0,B
42.0,57.0,68.0,52.0,46.0,85.0,A
40.0,56.0,66.0,44.0,41.0,91.0,A
38.0,63.0,73.0,52.0,53.0,96.0,B
44.0,55.0,70.0,52.0,40.0,93.0,A
44.0,65.0,62.0,50.0,57.0,97.0,A
34.0,48.0,69.0,57.0,52.0,85.0,A
39.0,56.0,69.0,51.0,43.0,85.0,B
41.0,57.0,74.0,44.0,43.0,90.0,A
41.0,54.0,75.0,50.0,41.0,100.0,B
38.0,63.0,59.0,50.0,47.0,90.0,A
40.0,52.0,64.0,39.0,47.0,92.0,A
34.0,58.0,82.0,56.0,43.0,99.0,A
34.0,52.0,77.0,50.0,48.0,91.0,B
38.0,55.0,65.0,55.0,45.0,94.0,B
33.0,58.0,69.0,55.0,47.0,98.0,A
46.0,57.0,65.0,60.0,47.0,95.0,A
34.0,58.0,66.0,57.0,42.0,92.0,B
43.0,61.0,74.0,49.0,47.0,85.0,B
44.0,53.0,78.0,47.0,39.0,88.0,B
48.0,69.0,72.0,52.0,44.0,93.0,B
43.0,62.0,71.0,57.0,41.0,84.0,A
39.0,60.0,76.0,53.0,38.0,88.0,B
39.0,53.0,69.0,54.0,58.0,85.0,A
42.0,52.0,67.0,42.0,35.0,88.0,B
40.0,66.0,66.0,56.0,39.0,89.0,A
39.0,56.0,65.0,47.0,46.0,85.0,B
44.0,56.0,66.0,48.0,44.0,94.0,B
41.0,60.0,68.0,43.0,44.0,97.0,B
39.0,59.0,72.0,49.0,47.0,94.0,B
37.0,53.0,68.0,39.0,44.0,90.0,A
39.0,63.0,72.0,45.0,43.0,83.0,A
37.0,59.0,67.0,56.0,38.0,91.0,B
42.0,56.0,78.0,47.0,39.0,88.0,A
49.0,66.0,66.0,53.0,44.0,82.0,A
47.0,58.0,69.0,49.0,47.0,86.0,A
36.0,62.0,67.0,56.0,40.0,97.0,B
35.0,48.0,69.0,50.0,47.0,93.0,A
42.0,66.0,70.0,41.0,46.0,89.0,B
47.0,62.0,63.0,47.0,43.0,92.0,B
48.0,62.0,76.0,49.0,38.0,89.0,B
39.0,61.0,63.0,47.0,43.0,90.0,B
47.0,54.0,68.0,47.0,48.0,85.0,B
41.0,61.0,74.0,50.0,49.0,95.0,B
35.0,59.0,78.0,47.0,45.0,92.0,A
48.0,63.0,64.0,51.0,44.0,93.0,B
41.0,65.0,76.0,56.0,49.0,97.0,A
35.0,65.0,69.0,57.0,49.0,91.0,A
36.0,62.0,69.0,52.0,45.0,88.0,A
32.0,58.0,72.0,54.0,41.0,93.0,B
44.0,60.0,74.0,50.0,36.0,82.0,A
36.0,50.0,70.0,54.0,50.0,87.0,A
48.0,60.0,79.0,59.0,47.0,96.0,B
41.0,56.0,64.0,46.0,42.0,90.0,A
42.0,51.0,65.0,43.0,42.0,87.0,B
45.0,69.0,74.0,54.0,46.0,87.0,A
40.0,63.0,69.0,53.0,43.0,95.0,A
29.0,64.0,74.0,47.0,46.0,90.0,A
40.0,54.0,68.0,48.0,44.0,95.0,B
42.0,70.0,69.0,44.0,47.0,97.0,B
49.0,59.0,69.0,51.0,38.0,97.0,A
32.0,56.0,73.0,47.0,37.0,93.0,A
32.0,61.0,74.0,38.0,36.0,87.0,A
40.0,68.0,73.0,43.0,42.0,101.0,A
39.0,60.0,67.0,51.0,34.0,87.0,B
40.0,66.0,69.0,47.0,44.0,89.0,B
39.0,70.0,75.0,57.0,55.0,84.0,B
43.0,62.0,72.0,50.0,46.0,82.0,A
43.0,66.0,74.0,54.0,54.0,85.0,A
42.0,53.0,67.0,47.0,47.0,92.0,B
33.0,58.0,69.0,46.0,42.0,78.0,A
45.0,69.0,58.0,61.0,43.0,86.0,B
42.0,50.0,70.0,49.0,56.0,95.0,B
35.0,58.0,68.0,51.0,41.0,88.0,B
36.0,59.0,76.0,53.0,51.0,93.0,B
33.0,64.0,68.0,46.0,47.0,85.0,B
35.0,54.0,69.0,50.0,49.0,92.0,B
37.0,57.0,72.0,44.0,43.0,87.0,A
35.0,59.0,67.0,51.0,47.0,94.0,A
40.0,58.0,73.0,51.0,43.0,95.0,B
39.0,58.0,69.0,52.0,52.0,108.0,B
41.0,59.0,60.0,48.0,39.0,85.0,A
40.0,59.0,72.0,42.0,38.0,97.0,B
40.0,58.0,82.0,50.0,44.0,91.0,A
37.0,61.0,66.0,58.0,43.0,86.0,B
42.0,53.0,69.0,46.0,43.0,87.0,A
39.0,57.0,61.0,53.0,38.0,92.0,A
36.0,58.0,73.0,47.0,47.0,87.0,A
40.0,60.0,79.0,49.0,53.0,90.0,B
46.0,61.0,66.0,49.0,42.0,88.0,A
41.0,62.0,62.0,46.0,46.0,85.0,A
37.0,53.0,64.0,45.0,52.0,74.0,B
47.0,63.0,65.0,52.0,42.0,92.0,B
42.0,59.0,77.0,52.0,44.0,87.0,B
45.0,63.0,83.0,45.0,50.0,95.0,A
36.0,62.0,71.0,55.0,46.0,92.0,A
36.0,60.0,67.0,47.0,50.0,90.0,B
45.0,54.0,70.0,50.0,47.0,86.0,A
33.0,58.0,71.0,55.0,45.0,86.0,B
44.0,57.0,71.0,47.0,47.0,88.0,A
47.0,63.0,68.0,49.0,46.0,84.0,B
38.0,48.0,66.0,43.0,35.0,97.0,A
39.0,62.0,69.0,64.0,44.0,94.0,B
30.0,63.0,69.0,51.0,49.0,87.0,A
40.0,60.0,73.0,53.0,50.0,86.0,B
44.0,62.0,72.0,56.0,47.0,94.0,A
45.0,55.0,75.0,52.0,33.0,91.0,A
45.0,58.0,66.0,48.0,48.0,95.0,B
43.0,61.0,62.0,57.0,38.0,95.0,A
36.0,64.0,70.0,47.0,39.0,99.0,B
40.0,61.0,65.0,50.0,49.0,101.0,B
43.0,66.0,74.0,46.0,55.0,102.0,A
41.0,64.0,66.0,66.0,48.0,98.0,B
45.0,61.0,70.0,44.0,41.0,88.0,A
38.0,52.0,69.0,43.0,58.0,92.0,B
39.0,63.0,66.0,58.0,50.0,89.0,A
48.0,62.0,66.0,49.0,46.0,92.0,B
42.0,51.0,68.0,42.0,42.0,92.0,B
37.0,55.0,69.0,49.0,48.0,91.0,B
38.0,49.0,74.0,59.0,42.0,97.0,B
39.0,59.0,72.0,49.0,39.0,85.0,B
43.0,63.0,65.0,55.0,41.0,87.0,B
34.0,61.0,72.0,45.0,52.0,80.0,B
40.0,64.0,69.0,56.0,46.0,88.0,B
25.0,54.0,66.0,48.0,44.0,89.0,B
40.0,63.0,70.0,49.0,48.0,84.0,A
34.0,56.0,68.0,48.0,37.0,98.0,A
47.0,60.0,65.0,52.0,49.0,87.0,B
39.0,58.0,61.0,54.0,45.0,92.0,B
44.0,66.0,62.0,48.0,46.0,101.0,B
43.0,58.0,68.0,51.0,32.0,88.0,B
35.0,50.0,69.0,48.0,48.0,88.0,A
33.0,62.0,70.0,54.0,44.0,86.0,B
36.0,64.0,73.0,51.0,43.0,90.0,A
46.0,61.0,69.0,48.0,53.0,96.0,B
41.0,55.0,73.0,52.0,39.0,92.0,B
46.0,61.0,65.0,48.0,42.0,93.0,A
41.0,55.0,70.0,49.0,47.0,90.0,A
45.0,59.0,67.0,38.0,48.0,92.0,A
44.0,71.0,64.0,42.0,42.0,90.0,B
38.0,68.0,67.0,60.0,46.0,82.0,A
32.0,57.0,69.0,44.0,36.0,92.0,B
46.0,65.0,82.0,43.0,46.0,82.0,A
48.0,57.0,75.0,35.0,45.0,96.0,A
38.0,61.0,66.0,52.0,45.0,96.0,B
48.0,53.0,76.0,48.0,43.0,85.0,A
37.0,63.0,75.0,50.0,48.0,92.0,B
44.0,59.0,73.0,47.0,43.0,96.0,A
33.0,62.0,67.0,48.0,44.0,99.0,A
31.0,66.0,75.0,44.0,40.0,93.0,A
45.0,64.0,72.0,42.0,50.0,96.0,B
37.0,67.0,69.0,57.0,51.0,84.0,A
49.0,55.0,72.0,53.0,48.0,94.0,A
31.0,61.0,65.0,57.0,44.0,96.0,A
40.0,67.0,75.0,44.0,45.0,87.0,A
39.0,51.0,76.0,65.0,50.0,87.0,B
42.0,66.0,76.0,53.0,49.0,97.0,A
47.0,63.0,70.0,51.0,51.0,84.0,B
51.0,50.0,70.0,45.0,45.0,87.0,B
27.0,62.0,70.0,54.0,39.0,96.0,B
48.0,57.0,72.0,45.0,46.0,88.0,A
45.0,51.0,65.0,61.0,46.0,83.0,A
42.0,58.0,70.0,46.0,44.0,87.0,A
44.0,60.0,76.0,60.0,51.0,88.0,B
46.0,64.0,69.0,47.0,51.0,88.0,A
35.0,73.0,67.0,58.0,49.0,92.0,A
37.0,55.0,72.0,54.0,43.0,87.0,B
34.0,56.0,63.0,46.0,49.0,79.0,B
37.0,60.0,75.0,42.0,47.0,82.0,B
44.0,55.0,73.0,53.0,38.0,90.0,A
44.0,59.0,70.0,53.0,44.0,95.0,A
45.0,63.0,72.0,50.0,45.0,91.0,B
32.0,69.0,77.0,47.0,51.0,91.0,B
40.0,53.0,61.0,52.0,44.0,94.0,A
44.0,64.0,73.0,51.0,51.0,91.0,B
40.0,62.0,67.0,52.0,49.0,88.0,B
43.0,56.0,68.0,55.0,51.0,90.0,B
41.0,58.0,67.0,61.0,42.0,89.0,B
49.0,54.0,65.0,51.0,47.0,81.0,A
39.0,66.0,60.0,46.0,39.0,79.0,A
41.0,67.0,68.0,47.0,38.0,88.0,A
40.0,55.0,63.0,44.0,43.0,83.0,B
36.0,59.0,62.0,50.0,50.0,85.0,A
35.0,64.0,74.0,47.0,47.0,84.0,A
37.0,55.0,79.0,52.0,39.0,89.0,A
42.0,60.0,73.0,52.0,44.0,83.0,B
48.0,68.0,70.0,61.0,51.0,92.0,B
39.0,54.0,67.0,52.0,46.0,92.0,B
42.0,64.0,71.0,50.0,32.0,86.0,A
33.0,59.0,74.0,50.0,47.0,86.0,A
46.0,67.0,78.0,47.0,40.0,83.0,A
42.0,75.0,70.0,47.0,52.0,93.0,B
34.0,63.0,65.0,57.0,50.0,87.0,A
43.0,58.0,77.0,55.0,44.0,95.0,A
31.0,53.0,72.0,56.0,47.0,94.0,A
38.0,61.0,68.0,44.0,43.0,82.0,B
36.0,52.0,69.0,50.0,54.0,95.0,A
36.0,67.0,63.0,46.0,46.0,83.0,B
48.0,63.0,81.0,59.0,44.0,91.0,A
43.0,63.0,67.0,47.0,49.0,93.0,B
35.0,61.0,77.0,50.0,39.0,84.0,B
40.0,62.0,71.0,58.0,52.0,91.0,A
42.0,63.0,69.0,44.0,48.0,84.0,A
44.0,59.0,74.0,51.0,35.0,88.0,A
44.0,55.0,71.0,46.0,41.0,96.0,B
43.0,72.0,68.0,43.0,52.0,95.0,B
42.0,62.0,75.0,62.0,54.0,88.0,A
49.0,59.0,70.0,52.0,39.0,92.0,A
43.0,66.0,76.0,44.0,44.0,88.0,B
37.0,59.0,70.0,54.0,47.0,88.0,A
35.0,63.0,77.0,42.0,39.0,88.0,A
45.0,59.0,70.0,56.0,45.0,90.0,B
36.0,62.0,70.0,51.0,44.0,82.0,B
57.0,61.0,74.0,56.0,48.0,93.0,B
43.0,67.0,67.0,56.0,52.0,89.0,A
38.0,64.0,78.0,51.0,42.0,98.0,B
36.0,68.0,70.0,49.0,51.0,88.0,A
43.0,53.0,79.0,55.0,48.0,90.0,A
44.0,59.0,63.0,49.0,45.0,93.0,B
39.0,58.0,68.0,49.0,48.0,92.0,B
41.0,54.0,65.0,50.0,36.0,96.0,A
44.0,56.0,80.0,49.0,38.0,92.0,A
27.0,53.0,68.0,54.0,51.0,80.0,A
41.0,56.0,67.0,54.0,43.0,92.0,B
31.0,61.0,68.0,48.0,41.0,97.0,A
44.0,61.0,71.0,48.0,49.0,90.0,B
37.0,60.0,78.0,46.0,44.0,89.0,B
46.0,63.0,67.0,54.0,46.0,95.0,B
46.0,56.0,67.0,44.0,50.0,93.0,B
50.0,60.0,75.0,44.0,50.0,97.0,A
39.0,71.0,64.0,63.0,52.0,94.0,B
46.0,58.0,74.0,51.0,47.0,83.0,B
43.0,50.0,78.0,46.0,40.0,87.0,B
38.0,59.0,61.0,50.0,45.0,87.0,B
41.0,61.0,78.0,51.0,39.0,90.0,A
42.0,61.0,75.0,51.0,55.0,84.0,B
46.0,66.0,68.0,59.0,48.0,95.0,A
46.0,58.0,72.0,54.0,46.0,84.0,A
47.0,55.0,67.0,51.0,45.0,93.0,B
39.0,65.0,76.0,49.0,53.0,93.0,A
39.0,59.0,70.0,48.0,38.0,89.0,B
48.0,55.0,73.0,50.0,53.0,90.0,B
35.0,61.0,76.0,55.0,49.0,91.0,A
45.0,57.0,74.0,53.0,50.0,90.0,A
38.0,55.0,63.0,62.0,39.0,84.0,A
36.0,62.0,72.0,51.0,50.0,89.0,B
37.0,59.0,72.0,57.0,44.0,92.0,B
40.0,67.0,66.0,49.0,42.0,88.0,A
39.0,53.0,68.0,50.0,49.0,92.0,A
42.0,65.0,78.0,39.0,48.0,88.0,A
41.0,59.0,65.0,47.0,48.0,90.0,B
39.0,58.0,74.0,45.0,43.0,89.0,B
34.0,56.0,68.0,53.0,45.0,78.0,A
31.0,59.0,69.0,50.0,45.0,96.0,A
39.0,64.0,65.0,45.0,44.0,85.0,B
40.0,65.0,71.0,55.0,44.0,98.0,B
43.0,60.0,74.0,50.0,44.0,96.0,B
36.0,63.0,69.0,57.0,46.0,81.0,A
33.0,66.0,69.0,46.0,42.0,89.0,A
34.0,53.0,73.0,49.0,43.0,87.0,A
45.0,61.0,68.0,47.0,45.0,91.0,B
41.0,57.0,71.0,60.0,47.0,87.0,A
46.0,67.0,68.0,53.0,49.0,91.0,B
31.0,56.0,75.0,53.0,39.0,87.0,A
41.0,60.0,65.0,43.0,51.0,88.0,A
37.0,55.0,71.0,52.0,44.0,87.0,B
42.0,53.0,81.0,50.0,43.0,86.0,B
38.0,59.0,74.0,47.0,48.0,89.0,A
39.0,61.0,68.0,47.0,54.0,91.0,A
44.0,58.0,74.0,49.0,47.0,97.0,A
47.0,59.0,76.0,55.0,45.0,93.0,A
43.0,55.0,72.0,45.0,37.0,82.0,A
35.0,65.0,75.0,50.0,37.0,94.0,A
36.0,60.0,71.0,48.0,41.0,87.0,A
35.0,59.0,67.0,51.0,42.0,86.0,B
47.0,60.0,70.0,50.0,54.0,97.0,B
42.0,64.0,69.0,47.0,53.0,83.0,B
42.0,62.0,73.0,53.0,46.0,88.0,A
46.0,66.0,72.0,50.0,47.0,86.0,B
40.0,64.0,63.0,50.0,42.0,84.0,B
38.0,63.0,76.0,57.0,52.0,99.0,A
47.0,70.0,64.0,43.0,46.0,80.0,B
41.0,53.0,78.0,50.0,48.0,87.0,B
46.0,51.0,75.0,52.0,34.0,77.0,B
34.0,58.0,70.0,48.0,51.0,97.0,A
39.0,64.0,72.0,52.0,39.0,87.0,A
42.0,50.0,70.0,52.0,46.0,86.0,A
41.0,61.0,66.0,46.0,53.0,87.0,A
39.0,59.0,71.0,49.0,42.0,94.0,A
52.0,58.0,64.0,51.0,46.0,85.0,A
42.0,59.0,71.0,57.0,46.0,99.0,A
41.0,65.0,74.0,48.0,46.0,86.0,B
36.0,62.0,67.0,57.0,39.0,81.0,B
42.0,61.0,56.0,49.0,49.0,94.0,A
33.0,53.0,72.0,46.0,38.0,78.0,A
37.0,60.0,66.0,53.0,48.0,85.0,B
41.0,60.0,76.0,45.0,38.0,88.0,A
47.0,60.0,70.0,53.0,40.0,91.0,B
39.0,62.0,69.0,53.0,38.0,92.0,B
44.0,58.0,66.0,46.0,51.0,97.0,B
37.0,52.0,68.0,54.0,40.0,88.0,A
37.0,63.0,63.0,46.0,44.0,95.0,A
44.0,71.0,65.0,46.0,49.0,89.0,B
35.0,53.0,63.0,47.0,36.0,97.0,B
47.0,62.0,69.0,45.0,53.0,87.0,B
35.0,59.0,69.0,52.0,48.0,91.0,B
41.0,56.0,67.0,47.0,45.0,90.0,B
41.0,54.0,72.0,57.0,35.0,90.0,B
48.0,63.0,75.0,48.0,43.0,92.0,B
35.0,59.0,73.0,56.0,44.0,98.0,A
32.0,60.0,76.0,58.0,51.0,93.0,A
42.0,62.0,58.0,60.0,46.0,83.0,A
50.0,58.0,65.0,47.0,42.0,81.0,B
46.0,56.0,72.0,56.0,43.0,90.0,B
39.0,67.0,63.0,57.0,46.0,99.0,B
45.0,59.0,76.0,50.0,39.0,89.0,B
45.0,52.0,70.0,52.0,43.0,90.0,A
40.0,52.0,75.0,44.0,40.0,94.0,A
38.0,61.0,69.0,53.0,52.0,95.0,A
35.0,57.0,64.0,43.0,45.0,99.0,B
41.0,53.0,76.0,54.0,46.0,86.0,A
40.0,60.0,66.0,44.0,44.0,92.0,B
39.0,64.0,69.0,45.0,52.0,88.0,B
43.0,54.0,76.0,52.0,39.0,91.0,B
39.0,64.0,66.0,54.0,45.0,90.0,A
48.0,72.0,67.0,47.0,49.0,93.0,B
35.0,48.0,75.0,56.0,41.0,88.0,A
37.0,64.0,72.0,46.0,44.0,93.0,B
39.0,60.0,65.0,47.0,44.0,97.0,B
36.0,64.0,63.0,60.0,53.0,93.0,A
37.0,55.0,71.0,54.0,41.0,87.0,B
36.0,55.0,60.0,47.0,39.0,79.0,A
36.0,57.0,63.0,52.0,49.0,85.0,B
40.0,53.0,73.0,49.0,41.0,87.0,A
32.0,69.0,76.0,51.0,32.0,90.0,B
40.0,53.0,72.0,53.0,41.0,86.0,B
40.0,61.0,79.0,57.0,59.0,96.0,A
37.0,62.0,73.0,51.0,42.0,91.0,A
36.0,56.0,76.0,54.0,44.0,78.0,A
39.0,60.0,63.0,50.0,53.0,87.0,B
44.0,49.0,72.0,45.0,42.0,101.0,A
47.0,59.0,69.0,49.0,42.0,85.0,B
48.0,59.0,69.0,46.0,43.0,95.0,B
33.0,60.0,77.0,47.0,47.0,88.0,A
39.0,54.0,70.0,41.0,49.0,89.0,B
35.0,60.0,61.0,56.0,52.0,96.0,B
41.0,56.0,62.0,50.0,43.0,83.0,A
45.0,50.0,67.0,57.0,44.0,84.0,B
39.0,58.0,70.0,54.0,41.0,90.0,B
58.0,64.0,69.0,54.0,52.0,81.0,A
47.0,62.0,68.0,57.0,42.0,95.0,A
42.0,61.0,69.0,37.0,41.0,87.0,A
35.0,56.0,67.0,48.0,45.0,89.0,A
37.0,58.0,70.0,52.0,52.0,93.0,B
37.0,58.0,70.0,54.0,44.0,93.0,A
41.0,57.0,64.0,57.0,42.0,87.0,B
43.0,61.0,62.0,42.0,36.0,90.0,B
42.0,71.0,77.0,47.0,47.0,94.0,A
47.0,65.0,70.0,53.0,41.0,81.0,A
44.0,61.0,80.0,46.0,40.0,88.0,A
49.0,63.0,76.0,66.0,48.0,93.0,B
43.0,66.0,75.0,51.0,51.0,89.0,B
40.0,58.0,71.0,43.0,42.0,90.0,B
41.0,53.0,75.0,47.0,46.0,98.0,A
